,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
40,../gan_data/bank/bank-VGAN-best/9-age//sample_data_1_9_0-age.csv,0.825,0.5273604733313706,0.1575005223370411,0.2056528544172921,0.1025339175561554,0.569,0.231,0.89,0.604,0.6900460783979397
41,../gan_data/bank/bank-VGAN-best/9-age//sample_data_20_9_0.csv,0.561,0.5983448588847103,0.0859583034742304,0.0351121317019113,0.0829252446980807,0.402,0.576,0.85,0.731,0.6907628012733623
42,../gan_data/bank/bank-VGAN-best/9-age//sample_data_21_9_0.csv,0.736,0.045938347736387,0.019717231541257,0.0380825079114827,0.1229758281937944,0.422,0.023,0.882,0.509,0.6579842376395746
43,../gan_data/bank/bank-VGAN-best/9-age//sample_data_2_9_0-age.csv,0.458,0.2063067035590884,-0.0280899439883969,-0.0856473706458283,0.0877056424298551,0.546,0.398,0.891,0.677,0.7261772882763189
44,../gan_data/bank/bank-VGAN-best/9-age//sample_data_3_9_0-age.csv,0.309,0.0288280883304402,-0.0230029409539003,-0.057065496795421,0.1154814752685428,0.554,0.097,0.885,0.543,0.7320713749645557
45,../gan_data/bank/bank-VGAN-best/9-age//sample_data_4_9_0-age.csv,0.671,0.5061912926246684,0.1413828146388535,0.1394683026584866,0.1194462128629896,0.28,0.221,0.842,0.573,0.7633087631085608
46,../gan_data/bank/bank-VGAN-best/9-age//sample_data_5_9_0-age.csv,0.717,0.7467793510788192,0.1712534793022112,0.177160091853172,0.0834023334876884,0.496,0.478,0.882,0.707,0.6989383299207028
47,../gan_data/bank/bank-VGAN-best/9-age//sample_data_6_9_0-age.csv,0.566,0.2203982498746643,0.0337162128726894,0.029370165998332,0.1077765941464227,0.441,0.229,0.876,0.595,0.7119248974983418
48,../gan_data/bank/bank-VGAN-best/9-age//sample_data_7_9_0.csv,0.597,0.2078213888122887,0.0288465551746527,0.0295529583804594,0.1038187692291217,0.532,0.231,0.886,0.602,0.6993971280870495
49,../gan_data/bank/bank-VGAN-best/9-age//sample_data_8_9_0.csv,0.362,0.1704880164017632,-0.0622785316850526,-0.1528624144588774,0.0852890252737618,0.507,0.448,0.885,0.695,0.7628493237280001
50,../gan_data/bank/bank-VGAN-best/9-age//sample_data_9_9_0.csv,0.419,0.2513462758769832,-0.0470336963636104,-0.1356913550627777,0.0787527670456639,0.505,0.522,0.884,0.727,0.7172782850356846
51,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60-WTrain/8-9//sample_data_0_97_0.csv,0.406,-0.0157230190860999,-0.0052463516713246,-0.0057830939895579,0.1277202885103071,0.104,0.011,0.873,0.499,1.2001792513270866
52,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60-WTrain/8-9//sample_data_0_98_0.csv,0.491,-0.1718481691225349,-0.0553097505080449,-0.0611417669168637,0.1468928635274585,0.092,0.089,0.791,0.486,1.2101250412326754
53,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60-WTrain/8-9//sample_data_0_99_0.csv,0.558,-0.2792977917389928,-0.0783596740829602,-0.0665729855708263,0.1534647710789106,0.081,0.112,0.748,0.472,1.089100084782478
